924, 97220.859375, 110280.273438, 30960.917969, -0.001105, 
925, 97126.734375, 110285.414062, 30996.148438, -0.001111, 
926, 97032.601562, 110290.562500, 31031.378906, -0.001132, 
927, 96938.468750, 110295.703125, 31066.609375, -0.001181, 
928, 96844.343750, 110300.851562, 31101.839844, -0.001165, 
929, 96750.210938, 110306.000000, 31137.070312, -0.001161, 
930, 96656.085938, 110311.140625, 31172.300781, -0.001125, 
931, 96561.953125, 110316.289062, 31207.531250, -0.001151, 
932, 96467.820312, 110321.437500, 31242.761719, -0.001125, 
933, 96373.695312, 110326.578125, 31277.992188, -0.001131, 
934, 96279.562500, 110331.726562, 31313.222656, -0.001136, 
935, 96185.437500, 110336.875000, 31348.453125, -0.001161, 
936, 96091.304688, 110342.015625, 31383.681641, -0.001144, 
937, 95997.179688, 110347.164062, 31418.912109, -0.001147, 
938, 95903.046875, 110352.312500, 31454.142578, -0.001120, 
939, 95808.914062, 110357.453125, 31489.373047, -0.001178, 
940, 95714.789062, 110362.601562, 31524.603516, -0.001234, 
941, 95620.656250, 110367.742188, 31559.833984, -0.001219, 
942, 95526.531250, 110372.890625, 31595.064453, -0.001226, 
943, 95432.398438, 110378.039062, 31630.294922, -0.001281, 
944, 91494.781250, 101342.726562, 34278.355469, 0.000644, 
945, 91395.132812, 101337.156250, 34263.156250, 0.000498, 
946, 91295.476562, 101331.593750, 34247.957031, 0.000441, 
947, 91195.828125, 101326.023438, 34232.753906, 0.000413, 
948, 91096.171875, 101320.460938, 34217.554688, 0.000418, 
949, 90996.523438, 101314.890625, 34202.351562, 0.000465, 
950, 90896.867188, 101309.328125, 34187.152344, 0.000602, 
951, 90797.218750, 101303.765625, 34171.949219, 0.000845, 
952, 90697.562500, 101298.195312, 34156.750000, 0.000940, 
